endid,endname,end_lat,end_long,geometry,zipcode
15445,Wentworth Ave & 33rd St,41.83453,-87.63182,POINT (-87.63182 41.83453),60616
15446,Racine Ave & 35th St,41.830696,-87.655975,POINT (-87.655975 41.830696),60608
15449,State St & Pershing Rd,41.823376,-87.62661,POINT (-87.62661 41.823376),60609
15470,Calumet Ave & 51st St,41.802296,-87.61806,POINT (-87.61806 41.802296),60615
15491,63rd St Beach,41.781105,-87.57607,POINT (-87.57607 41.781105),60649
15529,Mies van der Rohe Way & Chestnut St,41.898586,-87.62192,POINT (-87.62192 41.898586),60611
15530,Rush St & Superior St,41.89569,-87.62749,POINT (-87.62748999999999 41.89569),60611
15534,Field Blvd & South Water St,41.88635,-87.617516,POINT (-87.61751599999999 41.88635),60601
15535,Desplaines St & Randolph St,41.884617,-87.64457,POINT (-87.64457 41.884617),60661
15539,Desplaines St & Jackson Blvd,41.87845,-87.64345,POINT (-87.64345 41.87845),60661
15541,Buckingham Fountain,41.87651,-87.620544,POINT (-87.620544 41.87651),60605
15542,Clinton St & Polk St,41.871468,-87.640945,POINT (-87.640945 41.871468),60612
15544,Shedd Aquarium,41.867226,-87.61536,POINT (-87.61536 41.867226),60605
15545,Burnham Harbor,41.85627,-87.61335,POINT (-87.61335 41.85627),60616
15546,Calumet Ave & 21st St,41.85429,-87.61935,POINT (-87.61935 41.85429),60616
15550,Canal St & Taylor St,41.87026,-87.63947,POINT (-87.63947 41.87026),60607
15571,Broadway & Granville Ave,41.994667,-87.660385,POINT (-87.66038500000001 41.994667),60660
15575,Broadway & Thorndale Ave,41.989742,-87.66014,POINT (-87.66014 41.989742),60660
15578,Broadway & Ridge Ave,41.984043,-87.66027,POINT (-87.66027 41.984043),60612
15585,Budlong Woods Library,41.983665,-87.69639,POINT (-87.69638999999999 41.983665),60659
15597,Halsted St & 69th St,41.769062,-87.644615,POINT (-87.644615 41.769062),60621
15615,Christiana Ave & Lawrence Ave,41.968395,-87.711845,POINT (-87.711845 41.968395),60612
15621,Albany Ave & Montrose Ave,41.9611,-87.7059,POINT (-87.7059 41.9611),60618
15622,California Ave & Montrose Ave,41.961067,-87.69544,POINT (-87.69544 41.961067),60618
15623,Campbell Ave & Montrose Ave,41.96186,-87.691154,POINT (-87.691154 41.96186),60625
15624,Avondale Ave & Irving Park Rd,41.953392,-87.73191,POINT (-87.73191 41.953392),60641
15628,California Ave & Byron St,41.952164,-87.69805,POINT (-87.69804999999999 41.952164),60618
15631,Troy St & Elston Ave,41.945244,-87.70665,POINT (-87.70665 41.945244),60618
15632,Talman Ave & Addison St,41.946636,-87.69462,POINT (-87.69462 41.946636),60618
15634,Western Ave & Roscoe St,41.943066,-87.68709,POINT (-87.68709 41.943066),60618
15640,Avers Ave & Belmont Ave,41.939453,-87.72351,POINT (-87.72351 41.939453),60618
15642,California Ave & Fletcher St,41.938465,-87.69801,POINT (-87.69801 41.938465),60618
15643,Kosciuszko Park,41.930584,-87.72378,POINT (-87.72378 41.930584),60647
15644,Central Park Ave & Elbridge Ave,41.935337,-87.71681,POINT (-87.71681 41.935337),60618
15645,Richmond St & Diversey Ave,41.931995,-87.70117,POINT (-87.70117 41.931995),60647
15646,California Ave & Altgeld St,41.92669,-87.69767,POINT (-87.69767 41.92669),60647
15648,Campbell Ave & Fullerton Ave,41.924744,-87.68928,POINT (-87.68928 41.924744),60612
15650,Spaulding Ave & Armitage Ave,41.917107,-87.71022,POINT (-87.71022000000001 41.917107),60647
15651,Humboldt Blvd & Armitage Ave,41.917515,-87.70181,POINT (-87.70180999999999 41.917515),60647
15652,Central Park Ave & North Ave,41.90971,-87.716675,POINT (-87.716675 41.90971),60647
15653,Troy St & North Ave,41.909847,-87.705376,POINT (-87.705376 41.909847),60612
15654,Spaulding Ave & Division St,41.902733,-87.70916,POINT (-87.70916 41.902733),60651
15655,Albany Ave & Bloomingdale Ave,41.91401,-87.70513,POINT (-87.70513 41.91401),60647
15664,Artesian Ave & Hubbard St,41.889515,-87.68826,POINT (-87.68826 41.889515),60612
15666,California Ave & Lake St,41.884453,-87.6963,POINT (-87.69629999999999 41.884453),60612
15667,Western Ave & Monroe St,41.879787,-87.68611,POINT (-87.68611 41.879787),60612
15668,Western Ave & Congress Pkwy,41.87475,-87.68645,POINT (-87.68644999999999 41.87475),60612
15682,Kedzie Ave & Roosevelt Rd,41.866547,-87.70648,POINT (-87.70648 41.866547),60624
15685,Central Park Ave & Ogden Ave,41.854065,-87.71512,POINT (-87.71512 41.854065),60623
15686,Kedzie Ave & 21st St,41.853535,-87.70507,POINT (-87.70507000000001 41.853535),60623
15687,Central Park Ave & 24th St,41.84813,-87.71504,POINT (-87.71504 41.84813),60623
15689,California Ave & 23rd Pl,41.84911,-87.69514,POINT (-87.69513999999999 41.84911),60608
15691,Albany Ave & 26th St,41.844475,-87.70201,POINT (-87.70201 41.844475),60623
15692,California Ave & 26th St,41.844044,-87.69531,POINT (-87.69531000000001 41.844044),60608
16010,Keystone Ave & Fullerton Ave,41.924618,-87.7278,POINT (-87.7278 41.924618),60639
16806,Bosworth Ave & Howard St,42.01954,-87.66956,POINT (-87.66956 42.01954),60626
16903,Cicero Ave & Lake St,41.886814,-87.74528,POINT (-87.74527999999999 41.886814),60644
16905,Central Ave & Lake St,41.88767,-87.76545,POINT (-87.76545 41.88767),60644
16906,Austin Blvd & Lake St,41.88792,-87.774445,POINT (-87.774445 41.88792),60644
16907,Central Park Blvd & 5th Ave,41.875687,-87.715485,POINT (-87.715485 41.875687),60624
16913,Cicero Ave & Quincy St,41.877613,-87.74541,POINT (-87.74541000000001 41.877613),60644
16918,Austin Blvd & Madison St,41.880188,-87.77432,POINT (-87.77432 41.880188),60644
16920,Central Ave & Chicago Ave,41.89496,-87.7649,POINT (-87.7649 41.89496),60651
16921,Austin Blvd & Chicago Ave,41.894913,-87.77425,POINT (-87.77424999999999 41.894913),60651
16932,Ashland Ave & Pershing Rd,41.82349,-87.66562,POINT (-87.66562 41.82349),60609
16933,Morgan St & Pershing Rd,41.823612,-87.65093,POINT (-87.65093 41.823612),60609
16937,Ashland Ave & McDowell Ave,41.80887,-87.66454,POINT (-87.66454 41.80887),60609
16940,Ashland Ave & 50th St,41.803024,-87.664696,POINT (-87.66469600000001 41.803024),60609
16943,Ashland Ave & Garfield Blvd,41.79292,-87.66439,POINT (-87.66439 41.79292),60636
16948,Ashland Ave & 63rd St,41.779373,-87.66484,POINT (-87.66484 41.779373),60636
16950,Ashland Ave & 66th St,41.77411,-87.66373,POINT (-87.66373 41.77411),60636
16953,Vincennes Ave & 75th St,41.75797,-87.63121,POINT (-87.63121 41.75797),60621
16991,Milwaukee Ave & Cuyler Ave,41.95485,-87.74942,POINT (-87.74942 41.95485),60641
16994,Kilbourn Ave & Milwaukee Ave,41.94882,-87.74002,POINT (-87.74002 41.94882),60641
17660,California Ave & Cortez St,41.900364,-87.6967,POINT (-87.69670000000001 41.900364),60622
18003,Fairbanks St & Superior St,41.89586,-87.62049,POINT (-87.62049 41.89586),60611
18016,Bernard St & Elston Ave,41.949924,-87.71395,POINT (-87.71395 41.949924),60618
18017,Central Park Ave & Bloomingdale Ave,41.914165,-87.71676,POINT (-87.71675999999999 41.914165),60647
18022,Archer (Damen) Ave & 37th St,41.826714,-87.68314,POINT (-87.68313999999999 41.826714),60609
18025,Carpenter St & 63rd St,41.77987,-87.65092,POINT (-87.65092 41.77987),60621
18058,Leavitt St & Chicago Ave,41.89552,-87.68204,POINT (-87.68204 41.89552),60612
18062,Aberdeen St & Randolph St,41.884148,-87.654106,POINT (-87.654106 41.884148),60607
18067,Walsh Park,41.91461,-87.66797,POINT (-87.66797 41.91461),60642
18069,Cherry Ave & Blackhawk St,41.907223,-87.65562,POINT (-87.65562 41.907223),60642
20103,Prospect Sq & 91st St,41.728233,-87.66753,POINT (-87.66753 41.728233),60620
20104,State St & 95th St,41.721634,-87.62277,POINT (-87.62277 41.721634),60619
20107,Walden Pkwy & 100th St,41.712288,-87.667755,POINT (-87.667755 41.712288),60643
20109,Vernon Ave & 107th St,41.700123,-87.61226,POINT (-87.61226000000001 41.700123),60628
20110,Eberhart Ave & 91st St,41.729248,-87.611786,POINT (-87.611786 41.729248),60619
20116,Dauphin Ave & 87th St,41.73656,-87.60126,POINT (-87.60126 41.73656),60619
20119,Elizabeth St & 92nd St,41.7268,-87.65429,POINT (-87.65429 41.7268),60620
20120,Stewart Ave & 83rd St,41.74374,-87.63414,POINT (-87.63414 41.74374),60620
20121,Loomis Blvd & 84th St,41.741486,-87.65841,POINT (-87.65841 41.741486),60620
20127,Halsted St & 111th St,41.692295,-87.64263,POINT (-87.64263 41.692295),60643
20205,Western Ave & 111th St,41.69115,-87.681274,POINT (-87.681274 41.69115),60643
20206,Homewood Ave & 115th St,41.684593,-87.67071,POINT (-87.67071 41.684593),60643
20207,Major Taylor Trail & 115th St,41.68498,-87.64523,POINT (-87.64523 41.68498),60643
20210,State St & 123rd St,41.670643,-87.62259,POINT (-87.62259 41.670643),60628
20218,Avenue O & 118th St,41.681065,-87.538025,POINT (-87.538025 41.681065),60617
20222,Burnham Greenway & 105th St,41.704575,-87.52823,POINT (-87.52822999999999 41.704575),60617
20223,Ewing Ave & Burnham Greenway,41.71275,-87.53481,POINT (-87.53480999999999 41.71275),60617
20226,Oglesby Ave & 100th St,41.713398,-87.56584,POINT (-87.56583999999999 41.713398),60617
20227,Bradley Park,41.71787,-87.56464,POINT (-87.56464 41.71787),60617
20229,Baltimore Ave & 87th St,41.737335,-87.548515,POINT (-87.54851499999999 41.737335),60617
20230,Clyde Ave & 87th St,41.737152,-87.57274,POINT (-87.57274 41.737152),60617
20231,East End Ave & 87th St,41.7368,-87.582855,POINT (-87.582855 41.7368),60617
20232,Big Marsh Park,41.685917,-87.57367,POINT (-87.57367000000001 41.685917),60617
20233,Halsted St & 78th St,41.752487,-87.643906,POINT (-87.643906 41.752487),60620
20234,Ashland Ave & 78th St,41.75224,-87.663765,POINT (-87.663765 41.75224),60620
20235,Greenwood Ave & 91st St,41.72869,-87.59724,POINT (-87.59724 41.72869),60619
20236,Stony Island Ave & 90th St,41.73138,-87.58576,POINT (-87.58575999999999 41.73138),60617
20238,Greenwood Ave & 97th St,41.718727,-87.59701,POINT (-87.59701 41.718727),60628
20239,Marquette Ave & 89th St,41.73367,-87.55834,POINT (-87.55834 41.73367),60617
20242,Houston Ave & 92nd St,41.728203,-87.5497,POINT (-87.5497 41.728203),60617
20243,Michigan Ave & 114th St,41.68699,-87.62109,POINT (-87.62109 41.68699),60628
20244,Halsted St & 73rd St,41.761604,-87.64416,POINT (-87.64416 41.761604),60621
20246,N Green St & W Lake St,41.89,-87.65,POINT (-87.65000000000001 41.89),60642
20252,W Oakdale Ave & N Broadway,41.94,-87.64,POINT (-87.64 41.94),60657
20254,W Armitage Ave & N Sheffield Ave,41.92,-87.65,POINT (-87.65000000000001 41.92),60614
331,Halsted St & Clybourn Ave,41.9097,-87.6481,POINT (-87.6481 41.9097),60610
514,Ridge Blvd & Howard St,42.019276,-87.68452,POINT (-87.68452000000001 42.019276),60202
515,Paulina St & Howard St,42.0192,-87.6736,POINT (-87.67359999999999 42.0192),60626
517,Clark St & Jarvis Ave,42.015965,-87.675,POINT (-87.675 42.015965),60626
518,Conservatory Dr & Lake St,41.8855,-87.7169,POINT (-87.7169 41.8855),60624
519,Wolcott Ave & Fargo Ave,42.017,-87.6777,POINT (-87.6777 42.017),60626
520,Greenview Ave & Jarvis Ave,42.01596,-87.66857,POINT (-87.66857 42.01596),60626
523,Eastlake Ter & Rogers Ave,42.0209,-87.665215,POINT (-87.665215 42.0209),60626
525,Glenwood Ave & Touhy Ave,42.0127,-87.66606,POINT (-87.66606 42.0127),60626
527,Western Ave & Howard St,42.018982,-87.68999,POINT (-87.68998999999999 42.018982),60645
528,Pulaski Rd & Lake St,41.88541,-87.726494,POINT (-87.726494 41.88541),60624
530,Laramie Ave & Kinzie St,41.887833,-87.75552,POINT (-87.75552 41.887833),60644
534,Karlov Ave & Madison St,41.8809,-87.7279,POINT (-87.72790000000001 41.8809),60624
535,Pulaski Rd & Congress Pkwy,41.874325,-87.7257,POINT (-87.7257 41.874325),60624
536,Kostner Ave & Lake St,41.88593,-87.73541,POINT (-87.73541 41.88593),60624
537,Kenton Ave & Madison St,41.880707,-87.74102,POINT (-87.74102000000001 41.880707),60624
540,Laramie Ave & Madison St,41.880207,-87.75534,POINT (-87.75534 41.880207),60644
543,Laramie Ave & Gladys Ave,41.875805,-87.75529,POINT (-87.75529 41.875805),60644
545,Kostner Ave & Adams St,41.877926,-87.735985,POINT (-87.735985 41.877926),60624
546,Damen Ave & Pershing Rd,41.8232,-87.6766,POINT (-87.67659999999999 41.8232),60609
549,Marshfield Ave & 44th St,41.814,-87.6666,POINT (-87.6666 41.814),60609
553,Elizabeth St & 47th St,41.8084,-87.6565,POINT (-87.65649999999999 41.8084),60609
554,Damen Ave & 51st St,41.800907,-87.67468,POINT (-87.67468 41.800907),60609
557,Seeley Ave & Garfield Blvd,41.7941,-87.6755,POINT (-87.6755 41.7941),60636
559,Racine Ave & Garfield Blvd,41.794228,-87.655075,POINT (-87.655075 41.794228),60636
560,Marshfield Ave & 59th St,41.786835,-87.666214,POINT (-87.666214 41.786835),60636
561,Damen Ave & 59th St,41.78602,-87.674164,POINT (-87.674164 41.78602),60636
564,Racine Ave & 65th St,41.7754,-87.6543,POINT (-87.65430000000001 41.7754),60636
567,May St & 69th St,41.76894,-87.65294,POINT (-87.65294 41.76894),60621
570,Evans Ave & 75th St,41.75849,-87.60641,POINT (-87.60641 41.75849),60619
571,Vernon Ave & 75th St,41.7584,-87.6141,POINT (-87.61409999999999 41.7584),60619
572,State St & 76th St,41.757,-87.6246,POINT (-87.6246 41.757),60619
573,State St & 79th St,41.75081,-87.62447,POINT (-87.62447 41.75081),60620
574,Vernon Ave & 79th St,41.75094,-87.61379,POINT (-87.61378999999999 41.75094),60619
575,Cottage Grove Ave & 78th St,41.7532,-87.605,POINT (-87.605 41.7532),60619
576,Greenwood Ave & 79th St,41.75132,-87.5975,POINT (-87.5975 41.75132),60619
577,Stony Island Ave & South Chicago Ave,41.75117,-87.585335,POINT (-87.585335 41.75117),60617
579,Phillips Ave & 79th St,41.7518,-87.5652,POINT (-87.5652 41.7518),60617
580,Exchange Ave & 79th St,41.751755,-87.55282,POINT (-87.55282 41.751755),60617
582,Phillips Ave & 83rd St,41.74453,-87.56506,POINT (-87.56506 41.74453),60617
583,Stony Island Ave & 82nd St,41.746567,-87.58593,POINT (-87.58593 41.746567),60617
584,Ellis Ave & 83rd St,41.74412,-87.59904,POINT (-87.59904 41.74412),60619
585,Cottage Grove Ave & 83rd St,41.743443,-87.604836,POINT (-87.60483600000001 41.743443),60619
587,Wabash Ave & 83rd St,41.743317,-87.62285,POINT (-87.62285 41.743317),60619
588,South Chicago Ave & 83rd St,41.74392,-87.575226,POINT (-87.575226 41.74392),60617
590,Kilbourn Ave & Irving Park Rd,41.95373,-87.74057,POINT (-87.74057000000001 41.95373),60641
592,Knox Ave & Montrose Ave,41.960632,-87.74536,POINT (-87.74536000000001 41.960632),60641
593,Halsted St & 59th St,41.78754,-87.644875,POINT (-87.644875 41.78754),60621
594,Western Blvd & 48th Pl,41.80566,-87.683395,POINT (-87.683395 41.80566),60609
595,Wabash Ave & 87th St,41.736645,-87.622635,POINT (-87.622635 41.736645),60619
596,Benson Ave & Church St,42.048214,-87.68349,POINT (-87.68349000000001 42.048214),60201
598,Elmwood Ave & Austin St,42.0258,-87.6841,POINT (-87.6841 42.0258),60202
599,Valli Produce - Evanston Plaza,42.03974,-87.69941,POINT (-87.69941 42.03974),60202
600,Dodge Ave & Church St,42.04831,-87.69823,POINT (-87.69823 42.04831),60201
604,Sheridan Rd & Noyes St (NU),42.0582,-87.6774,POINT (-87.67740000000001 42.0582),60208
605,University Library (NU),42.05294,-87.67345,POINT (-87.67345 42.05294),60208
620,Orleans St & Chestnut St (NEXT Apts),41.898205,-87.637535,POINT (-87.637535 41.898205),60610
623,Michigan Ave & 8th St,41.8728,-87.624,POINT (-87.624 41.8728),60605
624,Dearborn St & Van Buren St,41.8763,-87.6292,POINT (-87.6292 41.8763),60605
631,Malcolm X College,41.877617,-87.6739,POINT (-87.6739 41.877617),60612
632,Clark St & Newport St,41.9445,-87.6547,POINT (-87.65470000000001 41.9445),60657
636,Orleans St & Hubbard St,41.89003,-87.63662,POINT (-87.63661999999999 41.89003),60654
637,Wood St & Chicago Ave (*),41.8956,-87.6721,POINT (-87.6721 41.8956),60622
638,Clinton St & Jackson Blvd,41.878117,-87.63984,POINT (-87.63984000000001 41.878117),60606
639,Lakefront Trail & Wilson Ave,41.965843,-87.64536,POINT (-87.64536 41.965843),60640
642,Latrobe Ave & Chicago Ave,41.8947,-87.7569,POINT (-87.7569 41.8947),60644
643,Smith Park,41.892048,-87.6894,POINT (-87.68940000000001 41.892048),60612
644,Western Ave & Fillmore St (*),41.8686,-87.6862,POINT (-87.6862 41.8686),60624
646,State St & 54th St,41.796642,-87.62592,POINT (-87.62591999999999 41.796642),60609
647,Elizabeth St & 59th St,41.7867,-87.6559,POINT (-87.6559 41.7867),60636
650,Eggleston Ave & 69th St,41.768898,-87.63588,POINT (-87.63588 41.768898),60621
651,Michigan Ave & 71st St,41.7653,-87.6217,POINT (-87.6217 41.7653),60619
653,Cornell Dr & Hayes Dr,41.7806,-87.5848,POINT (-87.5848 41.7806),60649
654,Racine Ave & Washington Blvd,41.883095,-87.65708,POINT (-87.65707999999999 41.883095),60607
655,Hoyne Ave & Balmoral Ave,41.9799,-87.6819,POINT (-87.6819 41.9799),60625
657,Wood St & Augusta Blvd,41.89918,-87.6722,POINT (-87.6722 41.89918),60622
658,Leavitt St & Division St (*),41.903,-87.6838,POINT (-87.68380000000001 41.903),60622
660,Sheridan Rd & Columbia Ave,42.00458,-87.66141,POINT (-87.66141 42.00458),60626
661,Evanston Civic Center,42.057045,-87.686554,POINT (-87.686554 42.057045),60201
662,Dodge Ave & Mulford St,42.023872,-87.69959,POINT (-87.69959 42.023872),60202
E002,Chicago Ave & Washington St,42.032562,-87.6791,POINT (-87.67910000000001 42.032562),60202
E006,Central St Metra,42.063824,-87.69869,POINT (-87.69869 42.063824),60201
E007,Central St & Girard Ave,42.06432,-87.68613,POINT (-87.68613000000001 42.06432),60201
E008,Chicago Ave & Sheridan Rd,42.05049,-87.67782,POINT (-87.67782 42.05049),60208
E011,Dodge Ave & Main St,42.03475,-87.699135,POINT (-87.699135 42.03475),60202
E014,Lincolnwood Dr & Central St,42.064884,-87.71533,POINT (-87.71532999999999 42.064884),60201
Hubbard Bike-checking (LBS-WH-TEST),Base - 2132 W Hubbard Warehouse,41.889954,-87.68033,POINT (-87.68033 41.889954),60612
KA1503000002,South Shore Dr & 71st St,41.76643,-87.56573,POINT (-87.56573 41.76643),60649
KA1503000003,Cottage Grove Ave & 71st St,41.76572,-87.60496,POINT (-87.60496000000001 41.76572),60619
KA1503000004,Lake Park Ave & 35th St,41.831276,-87.6088,POINT (-87.6088 41.831276),60653
KA1503000005,Wentworth Ave & 35th St,41.830776,-87.63251,POINT (-87.63251 41.830776),60609
KA1503000007,Cornell Ave & Hyde Park Blvd,41.802406,-87.58692,POINT (-87.58692000000001 41.802406),60615
KA1503000009,Princeton Ave & 47th St,41.809322,-87.63349,POINT (-87.63348999999999 41.809322),60609
KA1503000010,Halsted St & 51st St,41.80183,-87.64521,POINT (-87.64521000000001 41.80183),60609
KA1503000011,Halsted St & 56th St,41.793087,-87.64502,POINT (-87.64502 41.793087),60612
KA1503000012,Clark St & Lake St,41.887375,-87.63067,POINT (-87.63066999999999 41.887375),60654
KA1503000013,Princeton Ave & Garfield Blvd,41.794983,-87.633125,POINT (-87.63312500000001 41.794983),60609
KA1503000014,Ellis Ave & 60th St,41.7851,-87.601074,POINT (-87.601074 41.7851),60637
KA1503000015,Wabash Ave & Adams St,41.87947,-87.62569,POINT (-87.62569000000001 41.87947),60603
KA1503000018,Jeffery Blvd & 71st St,41.766605,-87.576454,POINT (-87.576454 41.766605),60612
KA1503000019,Stony Island Ave & 75th St,41.75867,-87.58688,POINT (-87.58687999999999 41.75867),60619
KA1503000020,South Shore Dr & 74th St,41.762188,-87.55927,POINT (-87.55927 41.762188),60649
KA1503000021,Stony Island Ave & 64th St,41.77888,-87.58665,POINT (-87.58665000000001 41.77888),60637
KA1503000022,Clark St & Montrose Ave,41.96159,-87.66604,POINT (-87.66604 41.96159),60613
KA1503000023,Stony Island Ave & 67th St,41.77346,-87.58534,POINT (-87.58534 41.77346),60649
KA1503000024,Yates Blvd & 75th St,41.758766,-87.56644,POINT (-87.56644 41.758766),60649
KA1503000025,Wentworth Ave & 63rd St,41.78008,-87.629745,POINT (-87.629745 41.78008),60621
KA1503000027,Prairie Ave & 43rd St,41.816658,-87.619415,POINT (-87.619415 41.816658),60653
KA1503000028,Jeffery Blvd & 76th St,41.757156,-87.575905,POINT (-87.57590500000001 41.757156),60612
KA1503000029,South Shore Dr & 67th St,41.773643,-87.56751,POINT (-87.56751 41.773643),60649
KA1503000030,Jeffery Blvd & 67th St,41.773537,-87.57737,POINT (-87.57737 41.773537),60649
KA1503000031,Cottage Grove Ave & 67th St,41.77372,-87.60564,POINT (-87.60563999999999 41.77372),60637
KA1503000032,Union Ave & Root St,41.81917,-87.643265,POINT (-87.643265 41.81917),60609
KA1503000033,Eberhart Ave & 61st St,41.78414,-87.613304,POINT (-87.613304 41.78414),60637
KA1503000034,LaSalle St & Adams St,41.879345,-87.63199,POINT (-87.63199 41.879345),60604
KA1503000038,Shields Ave & 31st St,41.838463,-87.63541,POINT (-87.63540999999999 41.838463),60616
KA1503000040,Loomis St & Archer Ave,41.841633,-87.65743,POINT (-87.65743000000001 41.841633),60608
KA1503000041,McClurg Ct & Erie St,41.894886,-87.61813,POINT (-87.61812999999999 41.894886),60611
KA1503000043,Kingsbury St & Kinzie St,41.889175,-87.638504,POINT (-87.638504 41.889175),60654
KA1503000044,Rush St & Hubbard St,41.890175,-87.62618,POINT (-87.62618000000001 41.890175),60611
KA1503000045,Stony Island Ave & 71st St,41.766495,-87.586464,POINT (-87.58646400000001 41.766495),60649
KA1503000046,Dorchester Ave & 63rd St,41.780407,-87.591415,POINT (-87.591415 41.780407),60637
KA1503000047,Perry Ave & 69th St,41.769295,-87.6282,POINT (-87.62820000000001 41.769295),60621
KA1503000049,Rainbow Beach,41.75787,-87.549385,POINT (-87.549385 41.75787),60649
KA1503000051,Halsted St & 47th Pl,41.808243,-87.64564,POINT (-87.64564 41.808243),60612
KA1503000052,Ellis Ave & 53rd St,41.799335,-87.60096,POINT (-87.60096 41.799335),60615
KA1503000053,MLK Jr Dr & 63rd St,41.780083,-87.615944,POINT (-87.615944 41.780083),60637
KA1503000054,Cottage Grove Ave & 63rd St,41.7806,-87.605835,POINT (-87.605835 41.7806),60637
KA1503000055,Halsted St & 63rd St,41.77938,-87.64462,POINT (-87.64462 41.77938),60621
KA1503000059,Lake Park Ave & 53rd St,41.799496,-87.58645,POINT (-87.58645 41.799496),60615
KA1503000064,Dusable Harbor,41.886974,-87.612816,POINT (-87.612816 41.886974),60601
KA1503000065,Woodlawn Ave & Lake Park Ave,41.814106,-87.59698,POINT (-87.59698 41.814106),60653
KA1503000066,Wood St & 35th St,41.830105,-87.670296,POINT (-87.67029599999999 41.830105),60609
KA1503000068,Leavitt St & Archer Ave,41.828793,-87.6806,POINT (-87.6806 41.828793),60609
KA1503000069,Dorchester Ave & 49th St,41.80582,-87.59243,POINT (-87.59242999999999 41.80582),60615
KA1503000070,Harper Ave & 59th St,41.78794,-87.58832,POINT (-87.58832 41.78794),60637
KA1503000071,University Ave & 57th St,41.791477,-87.59986,POINT (-87.59986000000001 41.791477),60612
KA1503000072,Wacker Dr & Washington St,41.883133,-87.63732,POINT (-87.63732 41.883133),60606
KA1503000073,MLK Jr Dr & 56th St,41.79356,-87.61584,POINT (-87.61584000000001 41.79356),60637
KA1503000074,Museum of Science and Industry,41.79173,-87.58395,POINT (-87.58395 41.79173),60637
KA1503000075,DuSable Museum,41.79157,-87.60785,POINT (-87.60785 41.79157),60637
KA1504000076,Ellis Ave & 55th St,41.7943,-87.60145,POINT (-87.60145 41.7943),60637
KA1504000078,Lincoln Ave & Winona St,41.97493,-87.692696,POINT (-87.692696 41.97493),60625
KA1504000079,Larrabee St & Division St,41.90359,-87.64334,POINT (-87.64333999999999 41.90359),60610
KA1504000080,Washtenaw Ave & Lawrence Ave,41.96864,-87.696175,POINT (-87.696175 41.96864),60625
KA1504000086,Kedzie Ave & 24th St,41.84819,-87.705414,POINT (-87.705414 41.84819),60612
KA1504000090,St. Louis Ave & Fullerton Ave,41.924904,-87.714455,POINT (-87.714455 41.924904),60647
KA1504000091,Hoyne Ave & 47th St,41.808228,-87.67718,POINT (-87.67718000000001 41.808228),60609
KA1504000093,Rockwell St & Eastwood Ave,41.9659,-87.69364,POINT (-87.69364 41.9659),60625
KA1504000096,Sawyer Ave & Irving Park Rd,41.953587,-87.70939,POINT (-87.70939 41.953587),60618
KA1504000097,Drake Ave & Montrose Ave,41.96117,-87.71654,POINT (-87.71653999999999 41.96117),60618
KA150400009X,Kimball Ave & Belmont Ave,41.93942,-87.71161,POINT (-87.71160999999999 41.93942),60618
KA1504000101,Ogden Ave & Roosevelt Rd,41.8665,-87.6847,POINT (-87.68470000000001 41.8665),60608
KA1504000102,Fairfield Ave & Roosevelt Rd,41.86668,-87.69461,POINT (-87.69461 41.86668),60612
KA1504000103,Western Ave & Walton St,41.89842,-87.6866,POINT (-87.6866 41.89842),60622
KA1504000104,Paulina St & Flournoy St,41.87295,-87.66913,POINT (-87.66913 41.87295),60612
KA1504000106,Kedzie Ave & Lake St,41.88461,-87.70636,POINT (-87.70636 41.88461),60624
KA1504000109,Washtenaw Ave & Ogden Ave,41.861954,-87.69349,POINT (-87.69349 41.861954),60608
KA1504000110,Millard Ave & 26th St,41.84456,-87.71607,POINT (-87.71607 41.84456),60623
KA1504000113,Sacramento Blvd & Franklin Blvd,41.89047,-87.70261,POINT (-87.70261000000001 41.89047),60612
KA1504000114,Kedzie Ave & Chicago Ave,41.89556,-87.70621,POINT (-87.70621 41.89556),60612
KA1504000116,Larrabee St & Oak St,41.9003,-87.64298,POINT (-87.64297999999999 41.9003),60612
KA1504000117,Halsted St & North Branch St,41.89937,-87.64848,POINT (-87.64848000000001 41.89937),60642
KA1504000126,Kedzie Ave & Leland Ave,41.966686,-87.70805,POINT (-87.70805 41.966686),60625
KA1504000127,Manor Ave & Leland Ave,41.965874,-87.70083,POINT (-87.70083 41.965874),60625
KA1504000128,Kedzie Ave & Foster Ave,41.97566,-87.70929,POINT (-87.70929 41.97566),60625
KA1504000129,Western Ave & Granville Ave,41.99419,-87.68943,POINT (-87.68943 41.99419),60659
KA1504000130,Maplewood Ave & Peterson Ave,41.990288,-87.69341,POINT (-87.69341 41.990288),60659
KA1504000133,Rush St & Cedar St,41.90231,-87.62769,POINT (-87.62769 41.90231),60611
KA1504000134,Ritchie Ct & Banks St,41.906864,-87.62622,POINT (-87.62622 41.906864),60610
KA1504000135,Wells St & Elm St,41.90322,-87.63432,POINT (-87.63432 41.90322),60610
KA1504000139,Monticello Ave & Irving Park Rd,41.954056,-87.719154,POINT (-87.719154 41.954056),60618
KA1504000140,Winchester Ave & Elston Ave,41.92409,-87.67646,POINT (-87.67646000000001 41.92409),60614
KA1504000141,Pulaski Rd & Eddy St (Temp),41.946285,-87.73108,POINT (-87.73108000000001 41.946285),60641
KA1504000142,Drake Ave & Addison St,41.947327,-87.71758,POINT (-87.71758 41.947327),60618
